wind_speed,t2m_c,sshf,net_radiation,e,number,expver,valid_time,oni,oni_3m_mean,oni_lag1,oni_lag3
1.0448729594233386,1.1293996574589995,-0.6384858202219934,-1.2341084550992814,-1.3358086584001232,0.0,0.0,1987-06-01,1.22,1.0466666666666666,0.97,1.06
1.313675327819484,0.3179287919947479,0.2320411872541149,-1.0807639396750792,-0.6099323076899704,0.0,0.0,1987-07-01,1.51,1.2333333333333332,1.22,0.95
1.6236882918295543,0.0382495841174106,0.3276824130726192,-0.763763069229422,-1.004873906994271,0.0,0.0,1987-08-01,1.7,1.4766666666666666,1.51,0.97
0.4593594740293258,-0.0024388921238907,0.7658812604847792,0.4499702359852205,0.4819076844159443,0.0,0.0,1987-09-01,1.65,1.62,1.7,1.22
-0.5841354026708929,-0.2467792755583299,0.7994943714912933,0.6240367487604916,0.6326972331262285,0.0,0.0,1987-10-01,1.48,1.61,1.65,1.51
-0.5801335104472789,-0.5716462545472712,1.334441707881938,0.2229131285325368,0.7469121488032888,0.0,0.0,1987-11-01,1.25,1.46,1.48,1.7
-0.4439327120589862,-1.1962260664487967,0.9050050394857614,-0.1863549942825357,0.6358553297779813,0.0,0.0,1987-12-01,1.11,1.28,1.25,1.65
-0.4373674354496325,-1.0215022236872886,0.1595044872738153,0.0231812393283775,0.5212237437573383,0.0,0.0,1988-01-01,0.81,1.0566666666666669,1.11,1.48
-1.3659220929530316,0.0151661919437745,-0.199100227888368,1.3921184298104734,1.315985103327194,0.0,0.0,1988-02-01,0.54,0.82,0.81,1.25
-1.2456096154272591,1.06395770764204,-1.2850025274324843,1.6154307721822705,1.0038222484888917,0.0,0.0,1988-03-01,0.14,0.4966666666666667,0.54,1.11
-1.1565992083234948,1.7471900922155523,-1.6134134917821936,1.5995480523314825,1.3241373389099886,0.0,0.0,1988-04-01,-0.31,0.1233333333333333,0.14,0.81
0.5453779211137775,1.719531436685246,-1.5575624802126875,0.0280277461048764,-0.909353884181809,0.0,0.0,1988-05-01,-0.88,-0.35,-0.31,0.54
1.0895364580131015,0.8916305480957568,0.0348633815153296,-1.1371118102280977,-0.7609698744619113,0.0,0.0,1988-06-01,-1.3,-0.83,-0.88,0.14
1.7259573765412268,0.0625178396188225,0.7506306289813267,-1.8512168233245416,-1.5242648282379476,0.0,0.0,1988-07-01,-1.3,-1.16,-1.3,-0.31
1.184466409150281,-0.1436214228539133,1.370858606543551,-1.0145900368866532,-0.2366887456654078,0.0,0.0,1988-08-01,-1.11,-1.2366666666666666,-1.3,-0.88
0.4846059859333721,-0.1153733989051383,0.8787952434488988,0.0208693167938841,-0.1722938085523911,0.0,0.0,1988-09-01,-1.19,-1.2,-1.11,-1.3
-0.5453188233732902,-0.376870407278014,1.1565834516844935,0.7367397191427462,0.7661474848346204,0.0,0.0,1988-10-01,-1.48,-1.26,-1.19,-1.3
-0.1886025918061395,-1.1167961127540131,0.5827563783263995,-0.1717287226384237,0.1745363023211591,0.0,0.0,1988-11-01,-1.8,-1.49,-1.48,-1.11
-0.5403057437029334,-1.5892514812915888,0.4937433832655598,-0.0611685097271631,0.7262368907682873,0.0,0.0,1988-12-01,-1.85,-1.71,-1.8,-1.19
-0.3712878869260067,-1.7080441386106622,0.0996421134247366,-0.5701572686923351,0.4604482168907531,0.0,0.0,1989-01-01,-1.69,-1.78,-1.85,-1.48
-0.7232739166729935,-0.9709537730937774,-0.7406264615295507,0.6999918622717743,0.623727010355324,0.0,0.0,1989-02-01,-1.43,-1.6566666666666665,-1.69,-1.8
-1.3703434154724303,0.1775623098441457,-0.8201630380212114,1.5832012129475037,1.3083811057644972,0.0,0.0,1989-03-01,-1.08,-1.3999999999999997,-1.43,-1.85
-0.9757992873506488,1.1752270342139306,-1.891155655411136,1.3603197354382952,0.5752531793468774,0.0,0.0,1989-04-01,-0.83,-1.1133333333333333,-1.08,-1.69
0.4935235868779581,1.2415144397663254,-1.7634454573592189,-0.0243411308177941,-0.8914800492051305,0.0,0.0,1989-05-01,-0.58,-0.83,-0.83,-1.43
1.401695438297138,0.1886733136251593,-0.3882174867125436,-1.4175036259061669,-1.592323818848498,0.0,0.0,1989-06-01,-0.4,-0.6033333333333332,-0.58,-1.08
1.724462741434186,-0.3426600824471862,0.8206332311454927,-1.8025319855625268,-1.3508472926205577,0.0,0.0,1989-07-01,-0.31,-0.4299999999999999,-0.4,-0.83
1.922028308075935,-0.7513129501156368,0.9825310014869229,-1.1558255146458258,-0.7826197253753826,0.0,0.0,1989-08-01,-0.27,-0.3266666666666666,-0.31,-0.58
0.6733845865046177,-0.6524963288179448,0.906356229430985,0.0558084087551303,0.472827861282555,0.0,0.0,1989-09-01,-0.24,-0.2733333333333332,-0.27,-0.4
-0.2846940905025102,-0.7191770550820402,0.9325144993604034,0.3772017874308005,0.8253512858133393,0.0,0.0,1989-10-01,-0.22,-0.2433333333333332,-0.24,-0.31
-0.7765271289496077,-0.7639849837617846,1.07427323579209,0.3294943478134498,1.0975829965173407,0.0,0.0,1989-11-01,-0.16,-0.2066666666666665,-0.22,-0.27
-0.626470964492858,-1.313900026541131,0.6903812611763348,-0.4753120564236064,0.5995790270417802,0.0,0.0,1989-12-01,-0.05,-0.1433333333333332,-0.16,-0.24
-0.4163204267935492,-1.2857622794274082,0.2418536218218426,0.0245519100992966,0.7278813686209051,0.0,0.0,1990-01-01,0.14,-0.0233333333333332,-0.05,-0.22
-1.520269931317016,-0.2402398592394852,0.3222606606392691,0.9123417301867052,2.0064536869322973,0.0,0.0,1990-02-01,0.21,0.1,0.14,-0.16
-1.6387791634155056,0.4501470413328542,-0.8155777626087184,1.5696217404997477,1.2576916467385917,0.0,0.0,1990-03-01,0.28,0.2100000000000001,0.21,-0.05
-1.0252385351291653,1.4645971252963916,-1.607828938775322,1.2991484917926754,0.8145192741262702,0.0,0.0,1990-04-01,0.29,0.26,0.28,0.14
0.2435845535906858,1.5240816754239723,-1.0344540892325649,0.0092807870165455,-0.8277157865917512,0.0,0.0,1990-05-01,0.29,0.2866666666666668,0.29,0.21
1.8078453587119931,0.556341182895819,0.3040730410114724,-1.4123390309760793,-1.4779907993325527,0.0,0.0,1990-06-01,0.31,0.2966666666666667,0.29,0.28
1.3686750306329931,-0.2589281068870411,0.9634937492363688,-1.7688493418079565,-0.8609015480720394,0.0,0.0,1990-07-01,0.33,0.3100000000000001,0.31,0.29
1.780985142989319,-0.5103825714807799,0.4530986030430907,-0.9916385307499752,-1.20246328290066,0.0,0.0,1990-08-01,0.38,0.3400000000000001,0.33,0.29
0.88946650338036,-0.5221687145519739,1.098600136306907,0.0756527719733427,0.4056355166417356,0.0,0.0,1990-09-01,0.39,0.3666666666666667,0.38,0.31
