wind_speed,t2m_c,sshf,net_radiation,e,number,expver,valid_time
0.5544055350923374,-0.5181154282145675,0.28878294270231797,0.11903276684664174,0.24674876873757667,0.0,0.0,1982-09-01 06:00:00
-0.8821892236406282,-0.5168068097718982,0.2880851476514984,0.6004447287509054,1.046091376217736,0.0,0.0,1982-10-01 00:00:00
-0.8831120958155992,-0.5189927417023501,0.28807911800062797,0.6044902317224579,1.0528086501580927,0.0,0.0,1982-10-01 06:00:00
-0.9966114760100103,-0.7878439896753179,0.7252863619195189,0.03248098025512016,0.97955143718291,0.0,0.0,1982-11-01 00:00:00
-0.9943274727276618,-0.7921631657150261,0.7288411151831193,0.02783110979174885,0.9789557214195798,0.0,0.0,1982-11-01 06:00:00
-0.722533233972378,-1.306156142123835,0.39197383956161946,-0.6612851871298051,0.5630077009160461,0.0,0.0,1982-12-01 00:00:00
-0.7218281463609943,-1.3070481591896272,0.38914319255263913,-0.6670758373803654,0.559512063492764,0.0,0.0,1982-12-01 06:00:00
-0.6351206608363738,-1.4168042425249139,-0.12003560861489748,-0.2244417131090678,0.6749748643314711,0.0,0.0,1983-01-01 00:00:00
-0.6383376678933992,-1.409935220999068,-0.12417523801300213,-0.2208444252630268,0.6759130812275647,0.0,0.0,1983-01-01 06:00:00
-1.0340363500807692,-0.5651448224716126,0.014814244218575268,0.6408708413615589,1.4400229514919007,0.0,0.0,1983-02-01 00:00:00
-1.0353965845864028,-0.5549760729812453,0.015943981531803295,0.6478774558719748,1.44623521341719,0.0,0.0,1983-02-01 06:00:00
-1.1863755315579494,0.5737097844172019,-1.2657997338580127,1.5848379210832426,1.4388636442094171,0.0,0.0,1983-03-01 00:00:00
-1.1844345681028077,0.5809316918152252,-1.2773470634264015,1.5932802698505388,1.4387970336442875,0.0,0.0,1983-03-01 06:00:00
-0.9456885316657289,1.469272863102783,-2.2534291390533934,1.495802155183241,0.5495939393109772,0.0,0.0,1983-04-01 00:00:00
-0.9391327590348598,1.4722037763189486,-2.2613647077499457,1.495009826509756,0.5423643309175429,0.0,0.0,1983-04-01 06:00:00
-0.15898191863442176,1.82089912876724,-1.5941482090986927,0.5676411649844351,0.6134793764630506,0.0,0.0,1983-05-01 00:00:00
-0.14949497558247482,1.8164892806631545,-1.5885411819385746,0.5598480052215087,0.6140762732647691,0.0,0.0,1983-05-01 06:00:00
1.0173855707808233,1.2740277266354532,-0.9929361059339341,-1.0276692434201284,-1.1633938243748556,0.0,0.0,1983-06-01 00:00:00
1.0227591740123925,1.2666869653151978,-0.9880937481342964,-1.0405749473243737,-1.1778447738930027,0.0,0.0,1983-06-01 06:00:00
1.6622344560412041,0.3931081863471883,0.3865153610729634,-1.5231378100025315,-1.169836624993647,0.0,0.0,1983-07-01 00:00:00
1.6589099464350878,0.38848023516932256,0.3980670758419861,-1.5271919881055454,-1.169769069597805,0.0,0.0,1983-07-01 06:00:00
1.2499954442031669,-0.18060337213915598,1.3243042203172468,-1.111028581633813,-0.4935645952377351,0.0,0.0,1983-08-01 00:00:00
1.245919492675509,-0.18228325592651795,1.3318341579551922,-1.1076452803638228,-0.4880668615376938,0.0,0.0,1983-08-01 06:00:00
0.7445562053122354,-0.3888942581936591,0.6576654718494679,-0.24573193157086584,-0.035078406460380414,0.0,0.0,1983-09-01 00:00:00
0.7322106269202905,-0.39085473526132797,0.6521845192075655,-0.23872676291569359,-0.0313959287639828,0.0,0.0,1983-09-01 06:00:00
-0.7369201055546043,-0.6241907158553045,0.7913488613144078,0.31536111280740053,0.6713934835211578,0.0,0.0,1983-10-01 00:00:00
-0.7356676425785845,-0.6296825022411118,0.7925186135834164,0.32001676669174617,0.6772989116730278,0.0,0.0,1983-10-01 06:00:00
-0.5816204347793218,-1.305126891663313,0.6018791419893076,0.031578766583122746,0.45355969238401483,0.0,0.0,1983-11-01 00:00:00
-0.5802816290553672,-1.3086998611191387,0.6003295217154145,0.02923358937802689,0.451739948434493,0.0,0.0,1983-11-01 06:00:00
-0.4209736105239145,-1.7340167838627767,0.5352016182055584,-0.6259788479366881,0.4391557481937422,0.0,0.0,1983-12-01 00:00:00
-0.420312277077632,-1.7339114082203901,0.5346540162764387,-0.6314846647042621,0.43905016336177993,0.0,0.0,1983-12-01 06:00:00
-0.3389505104703463,-1.7209551053994296,0.15956368748236902,-0.44869675309968254,0.5053623981952401,0.0,0.0,1984-01-01 00:00:00
-0.33955661324920644,-1.7161078258496194,0.1565137804417094,-0.44721185976452016,0.5059016603235821,0.0,0.0,1984-01-01 06:00:00
-0.4140788327736863,-1.1198997930117665,-0.07899067883461498,0.4753001739975967,0.8908405730974549,0.0,0.0,1984-02-01 00:00:00
-0.42013995022245926,-1.1078636891144489,-0.08090536706125331,0.48280127100131887,0.8939703248278772,0.0,0.0,1984-02-01 06:00:00
-1.1171680085304654,0.2763274686188107,-0.7091248246281091,1.5464273306821474,1.9451315754993577,0.0,0.0,1984-03-01 00:00:00
-1.1152758202101907,0.2849694965927284,-0.7145876883173977,1.5556735749648773,1.9542721040059325,0.0,0.0,1984-03-01 06:00:00
-0.8825382706995192,1.3479205579122322,-1.778772829873759,1.2435611410977832,0.7994959934048916,0.0,0.0,1984-04-01 00:00:00
-0.873466274934638,1.3466756549742624,-1.7874248307238245,1.2410222192900469,0.7901074468366603,0.0,0.0,1984-04-01 06:00:00
0.20611215962750165,1.1983974225574467,-1.6323904475240356,0.06134314262757604,-0.03883552578295347,0.0,0.0,1984-05-01 00:00:00
0.21806152970882867,1.1910750407097022,-1.6310880429358603,0.05143035907755312,-0.045801290200322496,0.0,0.0,1984-05-01 06:00:00
1.6878724242666268,0.2904478046986991,0.14523285181181017,-1.4906812514945216,-0.7055664188107953,0.0,0.0,1984-06-01 00:00:00
1.6860110790463414,0.2814479896599296,0.1596744137983668,-1.503219708166896,-0.7109309313805773,0.0,0.0,1984-06-01 06:00:00
1.464554034716065,-0.7896525297702386,0.3667885360227779,-1.9849222869751204,-0.9736897693753841,0.0,0.0,1984-07-01 00:00:00
1.4646912147828781,-0.7913348641539333,0.3685294606743119,-1.98897068165716,-0.9758968939164459,0.0,0.0,1984-07-01 06:00:00
1.4815849848409808,-0.9982019537380408,1.288128507690481,-1.0791518110784812,-0.07939569096314882,0.0,0.0,1984-08-01 00:00:00
1.4694100297608952,-0.998393100252139,1.295604726620666,-1.0717562615075409,-0.07210703065027295,0.0,0.0,1984-08-01 06:00:00
-0.0280807538338282,-1.021842856577798,0.7095665139482723,0.08146655590780051,0.8487854495246684,0.0,0.0,1984-09-01 00:00:00
-0.03254672712007204,-1.0224187467164256,0.7048014453098019,0.09084148130720959,0.8562725242868702,0.0,0.0,1984-09-01 06:00:00
-0.5639941410964732,-1.0908357204835755,0.8844055595094925,0.5248438497743011,1.0165802975804783,0.0,0.0,1984-10-01 00:00:00
-0.562377388831917,-1.0917657217925494,0.8859151648276039,0.528490296698624,1.01792715375911,0.0,0.0,1984-10-01 06:00:00
-0.3635165016507914,-1.2060982937826747,0.6679909748913256,-0.042502518532472985,0.9657472242864902,0.0,0.0,1984-11-01 00:00:00
-0.3648820261067136,-1.2086775464248272,0.666219353835356,-0.047145159719626364,0.9653232315048971,0.0,0.0,1984-11-01 06:00:00
-0.5273964717946138,-1.515571851895916,0.3467092504716689,-0.304180629792814,0.5907396633243585,0.0,0.0,1984-12-01 00:00:00
-0.5285136375674828,-1.5138735886360475,0.34402386323367606,-0.3063407375267309,0.5875921960181058,0.0,0.0,1984-12-01 06:00:00
-0.6659214412233806,-1.3048413971903319,0.11290131569046298,0.18775426657426564,1.0743425231017814,0.0,0.0,1985-01-01 00:00:00
-0.664395604375653,-1.3001693352784418,0.11102280536904968,0.19176940658570285,1.078300182742779,0.0,0.0,1985-01-01 06:00:00
-0.47671928598832813,-0.7254493564004146,-0.39099660761407856,0.30753469837387165,0.5670858264727053,0.0,0.0,1985-02-01 00:00:00
-0.48324296027676644,-0.7142966924817095,-0.395078133103789,0.30847450428220224,0.5629295161747061,0.0,0.0,1985-02-01 06:00:00
-1.2073760065835248,0.5235044173105285,-1.2332429080541134,1.8685089364537641,1.6758418314219519,0.0,0.0,1985-03-01 00:00:00
-1.2050190199192248,0.5295696432386309,-1.2407936753950686,1.8825626494214163,1.685868374927834,0.0,0.0,1985-03-01 06:00:00
-0.9151161157428872,1.2755470963628956,-1.9945340195975234,1.5324820568577642,0.8257171715062012,0.0,0.0,1985-04-01 00:00:00
-0.9090551776144631,1.2760788757674992,-2.0006617893328795,1.5296380595936312,0.8187237707905342,0.0,0.0,1985-04-01 06:00:00
-0.18781483751397043,1.3395934315673104,-1.5729430232849098,0.0498254597571731,0.039415589915593366,0.0,0.0,1985-05-01 00:00:00
-0.1773268386149863,1.3309183205428723,-1.5693488032156073,0.03739110466233688,0.03286673204948608,0.0,0.0,1985-05-01 06:00:00
1.1126706658687517,0.2637791900875605,-0.27857212267068443,-1.3361945104278867,-1.1222466831154072,0.0,0.0,1985-06-01 00:00:00
1.115414625845709,0.25735250120010944,-0.26807778940443466,-1.347362296329342,-1.1316378279680939,0.0,0.0,1985-06-01 06:00:00
1.4419258688846581,-0.5073842668654134,0.34246711700875315,-1.6794058447292637,-0.6386220922316305,0.0,0.0,1985-07-01 00:00:00
1.4455328977002695,-0.5093190126715688,0.3475978017500484,-1.682196345349384,-0.634478300940552,0.0,0.0,1985-07-01 06:00:00
1.8891985179425381,-0.7473246045810983,0.6982324147606911,-1.1226706080551645,-0.7423260024557099,0.0,0.0,1985-08-01 00:00:00
1.8801110109674875,-0.7477730637103271,0.7010827951725218,-1.1181219474588442,-0.7432030415632601,0.0,0.0,1985-08-01 06:00:00
0.7623346523110196,-0.8029016788531826,0.44341772449437183,-0.008870479711428188,0.41287410092692406,0.0,0.0,1985-09-01 00:00:00
0.7533082039147275,-0.8054515243393203,0.44132269489167647,0.00015021115330241165,0.42227304063297666,0.0,0.0,1985-09-01 06:00:00
-0.3208212232091833,-1.1088525047354523,0.6910982414799264,0.3414833794932617,0.5933018080051042,0.0,0.0,1985-10-01 00:00:00
-0.32457619131253407,-1.1108570925371455,0.6931971081331758,0.34435195629653553,0.5947393679319987,0.0,0.0,1985-10-01 06:00:00
-0.7864519722932632,-1.3575377954711088,0.9031051513112599,-0.06048172848646,1.3622931461381877,0.0,0.0,1985-11-01 00:00:00
-0.7851259879742457,-1.3603094199255281,0.9048120906578839,-0.06377249502086084,1.3685337529848085,0.0,0.0,1985-11-01 06:00:00
-0.6273408475047658,-1.6900886192671478,0.5078045290971521,-0.19023856146680668,0.9871381915851289,0.0,0.0,1985-12-01 00:00:00
-0.6248474877152226,-1.6910725336954857,0.5044684877151513,-0.1913027109260857,0.9839328533978218,0.0,0.0,1985-12-01 06:00:00
-0.31817418588074003,-1.8121589491837304,-0.03530476197275395,-0.34709072171194766,0.5017767656467254,0.0,0.0,1986-01-01 00:00:00
-0.32406306613451413,-1.8050191367629131,-0.03969325150681535,-0.34835729090532863,0.4978566630264944,0.0,0.0,1986-01-01 06:00:00
-1.0483961442903307,-0.926948414713608,-0.4776618758857121,0.9527967599022305,1.416167157075757,0.0,0.0,1986-02-01 00:00:00
-1.0482794067432784,-0.9164010480895497,-0.4812226588001842,0.9633746368643028,1.4236327369392818,0.0,0.0,1986-02-01 06:00:00
-1.0353226149425332,0.25440320851143283,-1.5016818685389042,1.3194858916489505,1.4330224645459013,0.0,0.0,1986-03-01 00:00:00
-1.0340782213822082,0.26259677735612597,-1.5108754416672163,1.3226927985792234,1.4331070268945423,0.0,0.0,1986-03-01 06:00:00
-0.8810184410834757,1.270517247386154,-1.558938336911475,1.5654258685828621,1.5764579234165663,0.0,0.0,1986-04-01 00:00:00
-0.8729365626243564,1.2718393441086642,-1.5593291679179424,1.5673994609903565,1.5776233720986719,0.0,0.0,1986-04-01 06:00:00
0.08879361464487831,1.4293489729178706,-1.8666933618267565,0.35390038432517484,-0.3057164239624849,0.0,0.0,1986-05-01 00:00:00
0.097657240164483,1.4223733504514695,-1.8692762449999396,0.3437042131474092,-0.3215432832036275,0.0,0.0,1986-05-01 06:00:00
1.1878720612142177,0.5642247513041861,-0.3411379727103685,-1.4679495153548687,-1.2009995039215335,0.0,0.0,1986-06-01 00:00:00
1.190783865037628,0.5557211820231712,-0.32871415116534103,-1.4826769968660318,-1.2081488017045283,0.0,0.0,1986-06-01 06:00:00
1.537317749240282,-0.4559462498024428,0.7148029916548531,-1.6632729919213356,-0.3871624847105166,0.0,0.0,1986-07-01 00:00:00
1.5384241557922247,-0.4591981911384429,0.7235722966218651,-1.6647911399271005,-0.3802640394813128,0.0,0.0,1986-07-01 06:00:00
1.674526865949737,-0.8591967778512989,0.7067945189977672,-0.9661799116209199,-0.48509891206654215,0.0,0.0,1986-08-01 00:00:00
1.665990858707345,-0.8597395849394106,0.706658029628046,-0.9605005922241155,-0.48595162178328327,0.0,0.0,1986-08-01 06:00:00
0.6160639404169121,-0.926357820996975,0.4636872181229636,0.14900100848044062,0.5537211960646125,0.0,0.0,1986-09-01 00:00:00
0.6038190504008041,-0.9250185701001225,0.4617116852375325,0.1580216993451712,0.5621738878135267,0.0,0.0,1986-09-01 06:00:00
-0.8533352346200984,-0.7656746699344819,0.9449180393524996,0.5605304488964811,1.4618483047099549,0.0,0.0,1986-10-01 00:00:00
-0.8554678018679066,-0.7675322219560968,0.9489781869891218,0.5639137501664714,1.469408603852264,0.0,0.0,1986-10-01 06:00:00
-1.1177690903395596,-0.9961593816931659,0.8007331906702813,0.3311946735799065,1.0965769880177283,0.0,0.0,1986-11-01 00:00:00
-1.1113244963249311,-1.000438122893351,0.7995278086461249,0.3293034949212965,1.0935454986812592,0.0,0.0,1986-11-01 06:00:00
-0.3444135048957797,-1.5095556378945034,0.5170825173376615,-0.3469316776351532,0.9285371926000737,0.0,0.0,1986-12-01 00:00:00
-0.34576378712205624,-1.5090128308063961,0.5147090274947332,-0.35261388874244465,0.9271508897392549,0.0,0.0,1986-12-01 06:00:00
-0.5118224995034965,-1.4421789422713884,0.05488127425756867,-0.19484216456238326,0.6581424690060699,0.0,0.0,1987-01-01 00:00:00
-0.5164447504736973,-1.4360328466642445,0.051142890717436856,-0.19355824510607925,0.6559558945329759,0.0,0.0,1987-01-01 06:00:00
-1.084935444818664,-0.6799319800818051,-0.3619309496645933,1.115212571124689,1.6781087165054887,0.0,0.0,1987-02-01 00:00:00
-1.087914045471993,-0.6679926747396988,-0.3652889170497621,1.125854065717479,1.686418738817032,0.0,0.0,1987-02-01 06:00:00
-1.4185349522641701,0.6572506134632486,-0.9560773983084881,1.7881815566858787,2.056646873627213,0.0,0.0,1987-03-01 00:00:00
-1.4176386195008177,0.6647727189122626,-0.9613999355775028,1.7941457095656694,2.0599821260372924,0.0,0.0,1987-03-01 06:00:00
-1.3073903172296995,1.5899169459526372,-1.7634558722107245,1.5003190069642023,1.5906953411940123,0.0,0.0,1987-04-01 00:00:00
-1.3032515139197953,1.5913480942120355,-1.7699772137029455,1.497930454101799,1.586880350990386,0.0,0.0,1987-04-01 06:00:00
-0.810729616352878,1.7616192034335982,-1.8696824242086247,0.6843433709704473,0.6570974862396259,0.0,0.0,1987-05-01 00:00:00
-0.7957651539272471,1.7565207377594914,-1.8705205456797196,0.6775088132340181,0.649284917297461,0.0,0.0,1987-05-01 06:00:00
1.0448729594233386,1.1293996574589995,-0.6384858202219934,-1.2341084550992814,-1.3358086584001232,0.0,0.0,1987-06-01 00:00:00
1.0471127602397134,1.1226384621718775,-0.6284689256747246,-1.2496513989678266,-1.3519480203989553,0.0,0.0,1987-06-01 06:00:00
1.313675327819484,0.31792879199474794,0.23204118725411493,-1.0807639396750792,-0.6099323076899704,0.0,0.0,1987-07-01 00:00:00
1.3161754121221063,0.3156730180687626,0.2392723830988975,-1.079344109825878,-0.6036964249969045,0.0,0.0,1987-07-01 06:00:00
1.6236882918295543,0.0382495841174106,0.3276824130726192,-0.763763069229422,-1.004873906994271,0.0,0.0,1987-08-01 00:00:00
1.6142981817659459,0.03792242950674656,0.3284010378264486,-0.7611981220273012,-1.0081359350242423,0.0,0.0,1987-08-01 06:00:00
0.45935947402932586,-0.0024388921238907724,0.7658812604847792,0.4499702359852205,0.4819076844159443,0.0,0.0,1987-09-01 00:00:00
0.4506640509968725,-0.004474112379767359,0.7694376581986174,0.45981795604928205,0.4940220675856138,0.0,0.0,1987-09-01 06:00:00
-0.5841354026708929,-0.24677927555832996,0.7994943714912933,0.6240367487604916,0.6326972331262285,0.0,0.0,1987-10-01 00:00:00
-0.5841031250081133,-0.24939896304000111,0.7997470686778042,0.6254146488076288,0.6338617369776227,0.0,0.0,1987-10-01 06:00:00
-0.5801335104472789,-0.5716462545472712,1.334441707881938,0.22291312853253684,0.7469121488032888,0.0,0.0,1987-11-01 00:00:00
-0.5789984126395323,-0.5768513211619333,1.3387885380099798,0.2196411581163026,0.7478312328774837,0.0,0.0,1987-11-01 06:00:00
-0.4439327120589862,-1.1962260664487967,0.9050050394857614,-0.18635499428253574,0.6358553297779813,0.0,0.0,1987-12-01 00:00:00
-0.44387963323574886,-1.1948169735564065,0.9013598414590933,-0.18976721265739777,0.6349152232204651,0.0,0.0,1987-12-01 06:00:00
-0.4373674354496325,-1.0215022236872886,0.15950448727381536,0.02318123932837754,0.5212237437573383,0.0,0.0,1988-01-01 00:00:00
-0.44485567389413183,-1.0131420142918464,0.15347374010247689,0.024913373910193097,0.5202996993219096,0.0,0.0,1988-01-01 06:00:00
-1.3659220929530316,0.015166191943774577,-0.19910022788836806,1.3921184298104734,1.3159851033271939,0.0,0.0,1988-02-01 00:00:00
-1.3648849040557165,0.02420889241839981,-0.2019665046524963,1.4032370566336467,1.3224543592058948,0.0,0.0,1988-02-01 06:00:00
-1.2456096154272593,1.06395770764204,-1.2850025274324843,1.6154307721822705,1.0038222484888917,0.0,0.0,1988-03-01 00:00:00
-1.2448917960711128,1.069467873500358,-1.2944202939431892,1.6172742376178422,1.0010515324286777,0.0,0.0,1988-03-01 06:00:00
-1.1565992083234948,1.7471900922155523,-1.6134134917821936,1.5995480523314825,1.3241373389099886,0.0,0.0,1988-04-01 00:00:00
-1.1424159549973023,1.746959736160104,-1.6160073379569593,1.599403466807124,1.3267639682867653,0.0,0.0,1988-04-01 06:00:00
0.5453779211137775,1.719531436685246,-1.5575624802126875,0.028027746104876492,-0.909353884181809,0.0,0.0,1988-05-01 00:00:00
0.5497661590288274,1.7128547869716628,-1.5570713377417256,0.014824196020452733,-0.928144204948225,0.0,0.0,1988-05-01 06:00:00
1.0895364580131015,0.8916305480957568,0.034863381515329625,-1.1371118102280975,-0.7609698744619113,0.0,0.0,1988-06-01 00:00:00
1.0948399469882997,0.8847223170285609,0.047805753035279154,-1.146478060496045,-0.7596100268610012,0.0,0.0,1988-06-01 06:00:00
1.7259573765412268,0.06251783961882258,0.7506306289813267,-1.8512168233245414,-1.5242648282379476,0.0,0.0,1988-07-01 00:00:00
1.7215905674078558,0.060856335303971505,0.7565374942347672,-1.8571376005470244,-1.5306903856962613,0.0,0.0,1988-07-01 06:00:00
1.184466409150281,-0.1436214228539133,1.370858606543551,-1.0145900368866532,-0.23668874566540785,0.0,0.0,1988-08-01 00:00:00
1.178822301172585,-0.1433947426929661,1.3758528019151264,-1.0077410205977881,-0.2261673470746037,0.0,0.0,1988-08-01 06:00:00
0.4846059859333721,-0.11537339890513833,0.8787952434488988,0.020869316793884155,-0.1722938085523911,0.0,0.0,1988-09-01 00:00:00
0.47602308641977525,-0.11755075374841902,0.8747537329149702,0.02923358937802689,-0.17185682434851943,0.0,0.0,1988-09-01 06:00:00
-0.5453188233732902,-0.376870407278014,1.1565834516844937,0.7367397191427462,0.7661474848346204,0.0,0.0,1988-10-01 00:00:00
-0.5424421663382398,-0.3828363840545637,1.15895146002663,0.7426850759043702,0.7740297350417269,0.0,0.0,1988-10-01 06:00:00
-0.1886025918061395,-1.1167961127540131,0.5827563783263995,-0.17172872263842376,0.17453630232115913,0.0,0.0,1988-11-01 00:00:00
-0.191533313926345,-1.1207342210636932,0.5780718877495711,-0.17916331030094093,0.16966239309810086,0.0,0.0,1988-11-01 06:00:00
-0.5403057437029334,-1.5892514812915888,0.4937433832655598,-0.061168509727163166,0.7262368907682873,0.0,0.0,1988-12-01 00:00:00
-0.5389429090522428,-1.5902096644584132,0.4930346252131562,-0.060175207174819854,0.7309138027880857,0.0,0.0,1988-12-01 06:00:00
-0.3712878869260067,-1.7080441386106622,0.09964211342473663,-0.5701572686923351,0.4604482168907531,0.0,0.0,1989-01-01 00:00:00
-0.3741262590665937,-1.7021014424992889,0.09644420586269477,-0.5743039815309385,0.45824935961841295,0.0,0.0,1989-01-01 06:00:00
-0.7232739166729935,-0.9709537730937774,-0.7406264615295507,0.6999918622717743,0.623727010355324,0.0,0.0,1989-02-01 00:00:00
-0.7290513493300043,-0.9606980274335344,-0.7474317447627965,0.7103543068025524,0.6250724492878884,0.0,0.0,1989-02-01 06:00:00
-1.3703434154724305,0.17756230984414573,-0.8201630380212114,1.5832012129475037,1.3083811057644972,0.0,0.0,1989-03-01 00:00:00
-1.3671615552037653,0.1856088429087606,-0.8208180773658533,1.5910637737621223,1.314537150262478,0.0,0.0,1989-03-01 06:00:00
-0.9757992873506488,1.1752270342139306,-1.8911556554111362,1.3603197354382952,0.5752531793468774,0.0,0.0,1989-04-01 00:00:00
-0.9635549352955873,1.175779643687382,-1.899857537918408,1.3584444611873647,0.5692431111937585,0.0,0.0,1989-04-01 06:00:00
0.49352358687795816,1.2415144397663254,-1.7634454573592189,-0.02434113081779418,-0.8914800492051305,0.0,0.0,1989-05-01 00:00:00
0.5008479265236769,1.2330231234669828,-1.7622992755436162,-0.03596002355524811,-0.9037548173880026,0.0,0.0,1989-05-01 06:00:00
1.401695438297138,0.1886733136251593,-0.38821748671254364,-1.4175036259061669,-1.592323818848498,0.0,0.0,1989-06-01 00:00:00
1.404384884888067,0.18424386075039453,-0.37704618809848406,-1.4287350294383399,-1.5979228856423044,0.0,0.0,1989-06-01 06:00:00
1.724462741434186,-0.34266008244718626,0.8206332311454927,-1.8025319855625268,-1.3508472926205577,0.0,0.0,1989-07-01 00:00:00
