valid_time,wind_speed,t2m_c,sshf,net_radiation,e,number,expver
1991-07-01 06:00:00,6.540655,25.86515,-1.3986484e+06,5.2027756e+07,-0.0050226427,0,0001
1991-08-01 00:00:00,6.38193,25.486708,-1.2445605e+06,5.3048852e+07,-0.004311974,0,0001
1991-08-01 06:00:00,6.373207,25.486378,-1.2433078e+06,5.305715e+07,-0.0043061962,0,0001
1991-09-01 00:00:00,5.3003216,25.44581,-1.3271382e+06,5.465904e+07,-0.0039624125,0,0001
1991-09-01 06:00:00,5.289512,25.444603,-1.3278198e+06,5.4672064e+07,-0.0039596176,0,0001
1991-10-01 00:00:00,4.0031767,25.300848,-1.346074e+06,5.476976e+07,-0.003781432,0,0001
1991-10-01 06:00:00,4.001369,25.297283,-1.3462274e+06,5.477058e+07,-0.0037799347,0,0001
1991-11-01 00:00:00,3.7790012,24.858692,-1.2963385e+06,5.417283e+07,-0.0037407463,0,0001
1991-11-01 06:00:00,3.777274,24.856453,-1.2959329e+06,5.4167972e+07,-0.0037404278,0,0001
1991-12-01 00:00:00,3.5717168,24.589922,-1.3040634e+06,5.3445588e+07,-0.003757311,0,0001
1991-12-01 06:00:00,3.5714488,24.588833,-1.3041318e+06,5.3439516e+07,-0.0037574528,0,0001
1992-01-01 00:00:00,3.538493,24.45496,-1.3893286e+06,5.4186264e+07,-0.003637086,0,0001
1992-01-01 06:00:00,3.5434146,24.460684,-1.3900212e+06,5.4192336e+07,-0.0036361073,0,0001
1992-02-01 00:00:00,4.1487885,25.164732,-1.5464251e+06,5.4929496e+07,-0.00399895,0,0001
1992-02-01 06:00:00,4.1382823,25.17234,-1.5476968e+06,5.493549e+07,-0.0040019,0,0001
1992-03-01 00:00:00,2.9300916,26.047207,-1.6188199e+06,5.6493896e+07,-0.003395323,0,0001
1992-03-01 06:00:00,2.9331737,26.054153,-1.6194384e+06,5.650745e+07,-0.0033900484,0,0001
1992-04-01 00:00:00,3.3122494,26.908693,-1.7857856e+06,5.637236e+07,-0.0036833202,0,0001
1992-04-01 06:00:00,3.3207443,26.909924,-1.787138e+06,5.637126e+07,-0.0036857047,0,0001
1992-05-01 00:00:00,4.331623,27.056353,-1.8666964e+06,5.4687388e+07,-0.004292166,0,0001
1992-05-01 06:00:00,4.342839,27.051893,-1.8673649e+06,5.4673236e+07,-0.004297262,0,0001
1992-06-01 00:00:00,5.7223854,26.503399,-1.6524864e+06,5.251255e+07,-0.0048880465,0,0001
1992-06-01 06:00:00,5.7268667,26.496828,-1.6507394e+06,5.2494984e+07,-0.00489285,0,0001
1992-07-01 00:00:00,6.2601156,25.714907,-1.4073705e+06,5.186133e+07,-0.0046752333,0,0001
1992-07-01 06:00:00,6.2603216,25.710968,-1.4053254e+06,5.1856004e+07,-0.0046734046,0,0001
1992-08-01 00:00:00,6.285657,25.226538,-1.3542311e+06,5.269209e+07,-0.004713576,0,0001
1992-08-01 06:00:00,6.2779574,25.225258,-1.3538158e+06,5.2698884e+07,-0.0047139022,0,0001
1992-09-01 00:00:00,5.330944,25.06779,-1.4131772e+06,5.4281056e+07,-0.0042378707,0,0001
1992-09-01 06:00:00,5.321422,25.067368,-1.4136599e+06,5.429392e+07,-0.0042340006,0,0001
1992-10-01 00:00:00,4.188311,25.017294,-1.2657855e+06,5.4832132e+07,-0.003832579,0,0001
1992-10-01 06:00:00,4.1869745,25.015484,-1.2645429e+06,5.4836656e+07,-0.0038292056,0,0001
1992-11-01 00:00:00,4.0225945,24.792814,-1.2940925e+06,5.4408336e+07,-0.0037664783,0,0001
1992-11-01 06:00:00,4.0236816,24.790241,-1.2943328e+06,5.4404852e+07,-0.0037659684,0,0001
1992-12-01 00:00:00,4.1530633,24.484001,-1.3319078e+06,5.403846e+07,-0.0039039215,0,0001
1992-12-01 06:00:00,4.150534,24.484764,-1.3322235e+06,5.403538e+07,-0.0039050807,0,0001
1993-01-01 00:00:00,3.839475,24.578512,-1.365724e+06,5.43544e+07,-0.003946879,0,0001
1993-01-01 06:00:00,3.8337896,24.582716,-1.3659964e+06,5.435699e+07,-0.003947219,0,0001
1993-02-01 00:00:00,3.1344826,25.099823,-1.48922e+06,5.59004e+07,-0.0036757505,0,0001
1993-02-01 06:00:00,3.13367,25.107744,-1.4902219e+06,5.5912948e+07,-0.0036735435,0,0001
1993-03-01 00:00:00,3.0434828,25.98701,-1.6634781e+06,5.633491e+07,-0.0036984312,0,0001
1993-03-01 06:00:00,3.0462859,25.993895,-1.665039e+06,5.633871e+07,-0.0036986554,0,0001
1993-04-01 00:00:00,3.39106,26.840899,-1.8062829e+06,5.6561896e+07,-0.0037810982,0,0001
1993-04-01 06:00:00,3.400172,26.842316,-1.8074312e+06,5.656371e+07,-0.0037817685,0,0001
1993-05-01 00:00:00,4.4844813,27.010849,-1.7381656e+06,5.491557e+07,-0.00405581,0,0001
1993-05-01 06:00:00,4.4964128,27.006586,-1.7375835e+06,5.490172e+07,-0.004058113,0,0001
1993-06-01 00:00:00,5.9639664,26.482224,-1.5593462e+06,5.2832556e+07,-0.0048032715,0,0001
1993-06-01 06:00:00,5.9695406,26.475536,-1.5578971e+06,5.2815732e+07,-0.0048093298,0,0001
1993-07-01 00:00:00,6.6328864,25.679766,-1.4574538e+06,5.1939704e+07,-0.005068835,0,0001
1993-07-01 06:00:00,6.629552,25.677118,-1.4566096e+06,5.1932344e+07,-0.0050710156,0,0001
1993-08-01 00:00:00,6.2194242,25.351412,-1.3273368e+06,5.319553e+07,-0.004453092,0,0001
1993-08-01 06:00:00,6.2127366,25.350306,-1.3262858e+06,5.3205796e+07,-0.0044480683,0,0001
1993-09-01 00:00:00,5.3901577,25.214127,-1.3525266e+06,5.43587e+07,-0.0041184714,0,0001
1993-09-01 06:00:00,5.379611,25.21452,-1.35274e+06,5.436807e+07,-0.0041157915,0,0001
1993-10-01 00:00:00,4.124532,25.261318,-1.287124e+06,5.5151944e+07,-0.0038516691,0,0001
1993-10-01 06:00:00,4.1224103,25.25993,-1.2865726e+06,5.5158532e+07,-0.0038494496,0,0001
1993-11-01 00:00:00,3.861401,25.089186,-1.3084828e+06,5.4508924e+07,-0.0037478786,0,0001
1993-11-01 06:00:00,3.8650668,25.085304,-1.3086609e+06,5.4503644e+07,-0.0037470527,0,0001
1993-12-01 00:00:00,4.301279,24.623398,-1.3251874e+06,5.4066596e+07,-0.003807979,0,0001
1993-12-01 06:00:00,4.298247,24.624643,-1.3253262e+06,5.4062924e+07,-0.003808491,0,0001
1994-01-01 00:00:00,3.9253125,24.777838,-1.4084982e+06,5.4594284e+07,-0.003737542,0,0001
1994-01-01 06:00:00,3.9252064,24.781261,-1.4091745e+06,5.4598604e+07,-0.0037369654,0,0001
1994-02-01 00:00:00,3.912158,25.202457,-1.537463e+06,5.525744e+07,-0.0038759105,0,0001
1994-02-01 06:00:00,3.9056246,25.211706,-1.538506e+06,5.5262796e+07,-0.0038770402,0,0001
1994-03-01 00:00:00,3.180412,26.23827,-1.6067198e+06,5.666873e+07,-0.0035101976,0,0001
1994-03-01 06:00:00,3.1821914,26.243921,-1.6073342e+06,5.6681396e+07,-0.0035068928,0,0001
1994-04-01 00:00:00,3.401053,26.93915,-1.7406218e+06,5.6642588e+07,-0.0038150032,0,0001
1994-04-01 06:00:00,3.4113264,26.940405,-1.7417054e+06,5.664227e+07,-0.0038175082,0,0001
1994-05-01 00:00:00,4.633861,27.089865,-1.778615e+06,5.500901e+07,-0.004304825,0,0001
1994-05-01 06:00:00,4.648059,27.084143,-1.7789251e+06,5.4995284e+07,-0.00430892,0,0001
1994-06-01 00:00:00,6.394391,26.380447,-1.4582208e+06,5.2413596e+07,-0.0049678455,0,0001
1994-06-01 06:00:00,6.3997674,26.37459,-1.4556134e+06,5.239261e+07,-0.0049732025,0,0001
1994-07-01 00:00:00,7.0395675,25.677458,-1.2432191e+06,5.2093284e+07,-0.0048095444,0,0001
1994-07-01 06:00:00,7.035536,25.674337,-1.2414342e+06,5.209077e+07,-0.0048081693,0,0001
1994-08-01 00:00:00,6.539659,25.29049,-1.2351598e+06,5.304693e+07,-0.004408591,0,0001
1994-08-01 06:00:00,6.5271597,25.29003,-1.2351088e+06,5.30547e+07,-0.0044053425,0,0001
1994-09-01 00:00:00,4.989723,25.233501,-1.2629719e+06,5.480426e+07,-0.0039300243,0,0001
1994-09-01 06:00:00,4.9790273,25.233368,-1.2631984e+06,5.4818484e+07,-0.00392616,0,0001
1994-10-01 00:00:00,3.7062104,25.21744,-1.2975676e+06,5.539313e+07,-0.0036501226,0,0001
1994-10-01 06:00:00,3.708822,25.216227,-1.2978565e+06,5.5397956e+07,-0.0036478029,0,0001
1994-11-01 00:00:00,4.030042,25.067083,-1.3105159e+06,5.4317444e+07,-0.0038115485,0,0001
1994-11-01 06:00:00,4.0315576,25.063541,-1.3106188e+06,5.430866e+07,-0.0038128798,0,0001
1994-12-01 00:00:00,4.211876,24.642157,-1.3320372e+06,5.426608e+07,-0.0039831395,0,0001
1994-12-01 06:00:00,4.2097864,24.642906,-1.3322172e+06,5.4265724e+07,-0.0039845705,0,0001
1995-01-01 00:00:00,3.9527876,24.735003,-1.3849842e+06,5.423736e+07,-0.003977307,0,0001
1995-01-01 06:00:00,3.9505985,24.740698,-1.3854132e+06,5.423713e+07,-0.003977248,0,0001
1995-02-01 00:00:00,3.6813424,25.441322,-1.547458e+06,5.5736516e+07,-0.00372527,0,0001
1995-02-01 06:00:00,3.6765647,25.448479,-1.5487755e+06,5.5748708e+07,-0.0037232214,0,0001
1995-03-01 00:00:00,3.146246,26.242922,-1.632688e+06,5.6828652e+07,-0.0036407786,0,0001
1995-03-01 06:00:00,3.1463132,26.249346,-1.633444e+06,5.683838e+07,-0.0036400359,0,0001
1995-04-01 00:00:00,3.1545804,27.039465,-1.7989108e+06,5.685295e+07,-0.003759045,0,0001
1995-04-01 06:00:00,3.166288,27.040411,-1.800256e+06,5.685307e+07,-0.0037600126,0,0001
1995-05-01 00:00:00,4.5594816,27.153069,-1.7153462e+06,5.4826476e+07,-0.0043817866,0,0001
1995-05-01 06:00:00,4.569725,27.149347,-1.7146328e+06,5.4809444e+07,-0.0043870118,0,0001
1995-06-01 00:00:00,5.8296885,26.691605,-1.6097006e+06,5.2920788e+07,-0.0047957175,0,0001
1995-06-01 06:00:00,5.83522,26.684538,-1.6088475e+06,5.290543e+07,-0.0047990405,0,0001
1995-07-01 00:00:00,6.493459,25.843552,-1.3957248e+06,5.2078604e+07,-0.0048116464,0,0001
1995-07-01 06:00:00,6.493546,25.841227,-1.3939338e+06,5.2071656e+07,-0.004811752,0,0001
1995-08-01 00:00:00,6.504237,25.555294,-1.3426504e+06,5.295962e+07,-0.004591111,0,0001
1995-08-01 06:00:00,6.4970527,25.554033,-1.3422334e+06,5.296684e+07,-0.0045893174,0,0001
1995-09-01 00:00:00,5.613366,25.39906,-1.4216138e+06,5.446639e+07,-0.004386123,0,0001
1995-09-01 06:00:00,5.601186,25.399408,-1.4222591e+06,5.4478584e+07,-0.0043844706,0,0001
1995-10-01 00:00:00,4.1517167,25.440931,-1.3830455e+06,5.52239e+07,-0.0040491344,0,0001
1995-10-01 06:00:00,4.150083,25.43769,-1.382716e+06,5.5230164e+07,-0.0040463163,0,0001
1995-11-01 00:00:00,3.9491546,25.03914,-1.3065355e+06,5.433496e+07,-0.004025912,0,0001
1995-11-01 06:00:00,3.94909,25.035982,-1.3059161e+06,5.432768e+07,-0.004025746,0,0001
1995-12-01 00:00:00,3.9413872,24.660143,-1.3594175e+06,5.4306204e+07,-0.004038467,0,0001
1995-12-01 06:00:00,3.9425213,24.66076,-1.3598671e+06,5.4306024e+07,-0.004038574,0,0001
1996-01-01 00:00:00,4.082037,24.736746,-1.4792288e+06,5.4450516e+07,-0.0040282006,0,0001
1996-01-01 06:00:00,4.0790906,24.741838,-1.4801991e+06,5.4451692e+07,-0.0040281164,0,0001
1996-02-01 00:00:00,3.7167044,25.368124,-1.5514862e+06,5.5654484e+07,-0.0038933198,0,0001
1996-02-01 06:00:00,3.7129576,25.377222,-1.5520659e+06,5.5664264e+07,-0.0038922238,0,0001
1996-03-01 00:00:00,3.2820902,26.423561,-1.7001516e+06,5.6875744e+07,-0.0036664002,0,0001
1996-03-01 06:00:00,3.2825367,26.427912,-1.7014394e+06,5.688628e+07,-0.0036644365,0,0001
1996-04-01 00:00:00,3.3374724,26.962988,-1.7477809e+06,5.6336556e+07,-0.003956083,0,0001
1996-04-01 06:00:00,3.346959,26.963737,-1.7481576e+06,5.633209e+07,-0.0039584544,0,0001
1996-05-01 00:00:00,4.475878,27.052975,-1.7493014e+06,5.511372e+07,-0.0043339427,0,0001
1996-05-01 06:00:00,4.484923,27.04739,-1.749311e+06,5.510348e+07,-0.004337098,0,0001
1996-06-01 00:00:00,5.5975013,26.360407,-1.547762e+06,5.2437468e+07,-0.0047311215,0,0001
1996-06-01 06:00:00,5.603152,26.3545,-1.5461234e+06,5.241579e+07,-0.0047343248,0,0001
1996-07-01 00:00:00,6.275549,25.651644,-1.4461045e+06,5.18446e+07,-0.005084627,0,0001
1996-07-01 06:00:00,6.274209,25.647654,-1.445264e+06,5.18398e+07,-0.0050875708,0,0001
1996-08-01 00:00:00,6.1094165,25.156902,-1.3510391e+06,5.277454e+07,-0.0045381663,0,0001
1996-08-01 06:00:00,6.0998898,25.157976,-1.3502731e+06,5.278214e+07,-0.0045336997,0,0001
1996-09-01 00:00:00,4.9281073,25.29007,-1.3212048e+06,5.4558772e+07,-0.004116305,0,0001
1996-09-01 06:00:00,4.9235234,25.288685,-1.3209684e+06,5.4573216e+07,-0.004112912,0,0001
1996-10-01 00:00:00,4.378025,25.123955,-1.317651e+06,5.4694596e+07,-0.004065371,0,0001
1996-10-01 06:00:00,4.371685,25.122969,-1.3176231e+06,5.4695616e+07,-0.0040649716,0,0001
1996-11-01 00:00:00,3.5918705,25.001785,-1.2833065e+06,5.495965e+07,-0.0037215832,0,0001
1996-11-01 06:00:00,3.593744,24.998812,-1.2830275e+06,5.4961796e+07,-0.0037187913,0,0001
1996-12-01 00:00:00,3.8166823,24.644905,-1.3263958e+06,5.4039652e+07,-0.004014227,0,0001
1996-12-01 06:00:00,3.8199747,24.64436,-1.3267602e+06,5.4031904e+07,-0.0040167095,0,0001
1997-01-01 00:00:00,4.2249427,24.577215,-1.4761779e+06,5.436613e+07,-0.0041734176,0,0001
1997-01-01 06:00:00,4.2256503,24.580421,-1.4773926e+06,5.4368844e+07,-0.0041746916,0,0001
1997-02-01 00:00:00,4.312693,24.974691,-1.6170641e+06,5.5198576e+07,-0.004112808,0,0001
1997-02-01 06:00:00,4.3051577,24.985506,-1.6181996e+06,5.520532e+07,-0.004112305,0,0001
1997-03-01 00:00:00,3.4686987,26.186031,-1.6646171e+06,5.71458e+07,-0.0036574597,0,0001
1997-03-01 06:00:00,3.4651115,26.1894,-1.6650352e+06,5.716328e+07,-0.003653362,0,0001
1997-04-01 00:00:00,3.0238895,26.603619,-1.7586974e+06,5.632132e+07,-0.0038041105,0,0001
1997-04-01 06:00:00,3.0339727,26.606577,-1.7594589e+06,5.6314476e+07,-0.003805336,0,0001
1997-05-01 00:00:00,4.233868,26.95857,-1.8979018e+06,5.474204e+07,-0.004449763,0,0001
1997-05-01 06:00:00,4.2489877,26.955389,-1.8990651e+06,5.4728828e+07,-0.004455178,0,0001
1997-06-01 00:00:00,6.1086926,26.564104,-1.7175681e+06,5.3156972e+07,-0.0048349514,0,0001
1997-06-01 06:00:00,6.115263,26.558811,-1.7160925e+06,5.314419e+07,-0.004838039,0,0001
1997-07-01 00:00:00,6.8971405,25.928877,-1.3568214e+06,5.2110204e+07,-0.0049858917,0,0001
1997-07-01 06:00:00,6.8945518,25.926323,-1.3538022e+06,5.2101516e+07,-0.004987134,0,0001
1997-08-01 00:00:00,6.576117,25.612085,-1.3485049e+06,5.356087e+07,-0.0048441323,0,0001
1997-08-01 06:00:00,6.5638695,25.611767,-1.3484618e+06,5.3572736e+07,-0.0048429696,0,0001
1997-09-01 00:00:00,5.057405,25.57266,-1.3514688e+06,5.4980844e+07,-0.0041740728,0,0001
1997-09-01 06:00:00,5.0476646,25.572304,-1.3514932e+06,5.4992292e+07,-0.004168635,0,0001
1997-10-01 00:00:00,3.88855,25.529877,-1.3407921e+06,5.583646e+07,-0.003851287,0,0001
1997-10-01 06:00:00,3.888112,25.530483,-1.3407022e+06,5.584355e+07,-0.0038486202,0,0001
1997-11-01 00:00:00,3.834251,25.60515,-1.2325145e+06,5.5544724e+07,-0.003762603,0,0001
1997-11-01 06:00:00,3.8348377,25.6023,-1.2316349e+06,5.5542296e+07,-0.0037619036,0,0001
1997-12-01 00:00:00,3.9046478,25.263103,-1.2880976e+06,5.469788e+07,-0.003979965,0,0001
1997-12-01 06:00:00,3.9074113,25.264482,-1.2885721e+06,5.4690784e+07,-0.0039817975,0,0001
1998-01-01 00:00:00,4.2473187,25.434193,-1.4330936e+06,5.532448e+07,-0.004150036,0,0001
1998-01-01 06:00:00,4.243228,25.440273,-1.4342686e+06,5.532963e+07,-0.0041514034,0,0001
1998-02-01 00:00:00,3.740082,26.188171,-1.4780789e+06,5.5928652e+07,-0.003848584,0,0001
1998-02-01 06:00:00,3.7340436,26.194595,-1.478435e+06,5.5933524e+07,-0.003846122,0,0001
1998-03-01 00:00:00,3.063785,26.907679,-1.7144598e+06,5.7240812e+07,-0.0037179727,0,0001
1998-03-01 06:00:00,3.0653508,26.914698,-1.7165861e+06,5.7252588e+07,-0.003716818,0,0001
1998-04-01 00:00:00,3.2579398,27.778042,-1.8206098e+06,5.6940732e+07,-0.0038578834,0,0001
1998-04-01 06:00:00,3.2677631,27.778893,-1.8214555e+06,5.6938196e+07,-0.0038590303,0,0001
1998-05-01 00:00:00,4.436749,27.880163,-1.8143161e+06,5.5015024e+07,-0.0046765916,0,0001
1998-05-01 06:00:00,4.4498296,27.873442,-1.8142561e+06,5.4998864e+07,-0.004683462,0,0001
1998-06-01 00:00:00,6.058735,27.046732,-1.676868e+06,5.2892136e+07,-0.0052718385,0,0001
1998-06-01 06:00:00,6.0617676,27.03796,-1.675751e+06,5.287501e+07,-0.0052766223,0,0001
1998-07-01 00:00:00,6.4226346,25.994173,-1.4436305e+06,5.201199e+07,-0.0049472144,0,0001
1998-07-01 06:00:00,6.4190063,25.991928,-1.4416799e+06,5.200474e+07,-0.004944446,0,0001
1998-08-01 00:00:00,5.9727426,25.715782,-1.3936002e+06,5.297413e+07,-0.004651387,0,0001
1998-08-01 06:00:00,5.97047,25.715279,-1.3932094e+06,5.298201e+07,-0.0046490044,0,0001
1998-09-01 00:00:00,5.690947,25.653357,-1.4132358e+06,5.4331668e+07,-0.0045695254,0,0001
1998-09-01 06:00:00,5.681221,25.652414,-1.4133986e+06,5.434264e+07,-0.004568879,0,0001
1998-10-01 00:00:00,4.5238028,25.540379,-1.3681975e+06,5.4994524e+07,-0.00427288,0,0001
1998-10-01 06:00:00,4.522024,25.537302,-1.3678176e+06,5.5000004e+07,-0.0042703925,0,0001
1998-11-01 00:00:00,4.3032565,25.158981,-1.3362796e+06,5.46114e+07,-0.004320039,0,0001
1998-11-01 06:00:00,4.302855,25.155186,-1.3360232e+06,5.460824e+07,-0.0043204427,0,0001
1998-12-01 00:00:00,4.2550673,24.70348,-1.3593312e+06,5.4010744e+07,-0.0041823485,0,0001
1998-12-01 06:00:00,4.25578,24.702007,-1.3595271e+06,5.4005724e+07,-0.004181188,0,0001
1999-01-01 00:00:00,4.343457,24.520987,-1.4840884e+06,5.4246036e+07,-0.004204474,0,0001
1999-01-01 06:00:00,4.3403716,24.528479,-1.4851011e+06,5.4247988e+07,-0.0042046634,0,0001
1999-02-01 00:00:00,3.9608357,25.449898,-1.5526491e+06,5.6213924e+07,-0.0038467469,0,0001
1999-02-01 06:00:00,3.9589727,25.457783,-1.5531982e+06,5.6229908e+07,-0.003843837,0,0001
1999-03-01 00:00:00,3.752168,26.333101,-1.7014452e+06,5.6643016e+07,-0.003906638,0,0001
1999-03-01 06:00:00,3.7541795,26.338963,-1.7027808e+06,5.6646736e+07,-0.0039072037,0,0001
1999-04-01 00:00:00,4.001606,27.059942,-1.7349831e+06,5.651924e+07,-0.0040256693,0,0001
1999-04-01 06:00:00,4.009635,27.057196,-1.7352449e+06,5.6518204e+07,-0.0040266323,0,0001
1999-05-01 00:00:00,4.965098,26.730425,-1.7210834e+06,5.4427164e+07,-0.004644507,0,0001
1999-05-01 06:00:00,4.971382,26.72649,-1.7209644e+06,5.440959e+07,-0.004649699,0,0001
1999-06-01 00:00:00,5.744358,26.242563,-1.4287679e+06,5.293574e+07,-0.004636594,0,0001
1999-06-01 06:00:00,5.752345,26.237585,-1.4263922e+06,5.2923756e+07,-0.0046364875,0,0001
1999-07-01 00:00:00,6.7027845,25.645166,-1.4684091e+06,5.204506e+07,-0.005036778,0,0001
1999-07-01 06:00:00,6.700343,25.643145,-1.4687622e+06,5.2037676e+07,-0.0050401418,0,0001
1999-08-01 00:00:00,6.400062,25.39445,-1.3576249e+06,5.3154904e+07,-0.0045353253,0,0001
1999-08-01 06:00:00,6.393203,25.39423,-1.3567214e+06,5.3163988e+07,-0.004531221,0,0001
1999-09-01 00:00:00,5.549486,25.367153,-1.438194e+06,5.4417676e+07,-0.0043121167,0,0001
1999-09-01 06:00:00,5.537759,25.367498,-1.4388564e+06,5.4427868e+07,-0.0043103355,0,0001
1999-10-01 00:00:00,4.1422157,25.408663,-1.3136952e+06,5.4861692e+07,-0.004000736,0,0001
1999-10-01 06:00:00,4.139271,25.407118,-1.3126435e+06,5.4865336e+07,-0.0039981343,0,0001
1999-11-01 00:00:00,3.7770233,25.216986,-1.3270942e+06,5.4966364e+07,-0.0039654407,0,0001
1999-11-01 06:00:00,3.7814069,25.21173,-1.3272118e+06,5.4967184e+07,-0.003965175,0,0001
1999-12-01 00:00:00,4.30304,24.586105,-1.4079014e+06,5.397047e+07,-0.0042509483,0,0001
1999-12-01 06:00:00,4.2995524,24.58855,-1.4085795e+06,5.3962096e+07,-0.0042533497,0,0001
2000-01-01 00:00:00,3.8705974,24.889194,-1.4319369e+06,5.4572892e+07,-0.0039233463,0,0001
2000-01-01 06:00:00,3.8750832,24.89135,-1.4321268e+06,5.4577856e+07,-0.003920663,0,0001
2000-02-01 00:00:00,4.4268484,25.15652,-1.5567031e+06,5.5015684e+07,-0.004259865,0,0001
2000-02-01 06:00:00,4.4216604,25.162813,-1.557716e+06,5.5019244e+07,-0.0042626224,0,0001
2000-03-01 00:00:00,3.8250265,25.886465,-1.6994772e+06,5.6408864e+07,-0.0039234217,0,0001
2000-03-01 06:00:00,3.8267248,25.895782,-1.70071e+06,5.6420948e+07,-0.003920472,0,0001
2000-04-01 00:00:00,4.035614,27.041796,-1.7521518e+06,5.6333052e+07,-0.0039701895,0,0001
2000-04-01 06:00:00,4.043596,27.041407,-1.75257e+06,5.6332336e+07,-0.0039705937,0,0001
2000-05-01 00:00:00,4.993437,26.995146,-1.6731418e+06,5.4934956e+07,-0.0044573676,0,0001
2000-05-01 06:00:00,5.0028706,26.988913,-1.6724742e+06,5.4923212e+07,-0.004461458,0,0001
2000-06-01 00:00:00,6.163219,26.222322,-1.5526251e+06,5.2377444e+07,-0.0050358665,0,0001
2000-06-01 06:00:00,6.1650014,26.218191,-1.5516508e+06,5.2356748e+07,-0.0050405366,0,0001
2000-07-01 00:00:00,6.37709,25.726479,-1.3938804e+06,5.2211036e+07,-0.0048249224,0,0001
2000-07-01 06:00:00,6.375054,25.724955,-1.3925546e+06,5.2209812e+07,-0.0048231105,0,0001
2000-08-01 00:00:00,6.124611,25.537516,-1.4136716e+06,5.3069068e+07,-0.004751007,0,0001
2000-08-01 06:00:00,6.117009,25.53681,-1.4138432e+06,5.3076052e+07,-0.004750421,0,0001
2000-09-01 00:00:00,5.1819735,25.44994,-1.3961651e+06,5.4528196e+07,-0.0042389515,0,0001
2000-09-01 06:00:00,5.175532,25.45069,-1.3960214e+06,5.4540004e+07,-0.004234793,0,0001
2000-10-01 00:00:00,4.408994,25.539785,-1.4012668e+06,5.5454068e+07,-0.00410457,0,0001
2000-10-01 06:00:00,4.4060235,25.53742,-1.4013109e+06,5.5461748e+07,-0.0041034757,0,0001
2000-11-01 00:00:00,4.040614,25.246477,-1.3950649e+06,5.4702324e+07,-0.00408807,0,0001
2000-11-01 06:00:00,4.042582,25.243263,-1.3950141e+06,5.4696148e+07,-0.0040879445,0,0001
2000-12-01 00:00:00,4.2767553,24.860722,-1.4268575e+06,5.4223812e+07,-0.0042167315,0,0001
2000-12-01 06:00:00,4.2791457,24.85965,-1.4271251e+06,5.4219844e+07,-0.0042178137,0,0001
2001-01-01 00:00:00,4.573154,24.72789,-1.5026252e+06,5.373842e+07,-0.004275868,0,0001
2001-01-01 06:00:00,4.566745,24.731556,-1.5032391e+06,5.3734504e+07,-0.0042763404,0,0001
2001-02-01 00:00:00,3.7784228,25.182392,-1.6813072e+06,5.596053e+07,-0.0039858096,0,0001
2001-02-01 06:00:00,3.776005,25.191826,-1.682755e+06,5.5978624e+07,-0.003983448,0,0001
2001-03-01 00:00:00,3.5076246,26.239002,-1.7404942e+06,5.6837652e+07,-0.003912202,0,0001
2001-03-01 06:00:00,3.5064344,26.245985,-1.7410144e+06,5.684539e+07,-0.0039115604,0,0001
2001-04-01 00:00:00,3.360036,27.104805,-1.852071e+06,5.6357348e+07,-0.003988547,0,0001
2001-04-01 06:00:00,3.3744378,27.106054,-1.8529739e+06,5.635338e+07,-0.0039891726,0,0001
2001-05-01 00:00:00,5.088275,27.254702,-1.7998846e+06,5.4854316e+07,-0.0046525183,0,0001
2001-05-01 06:00:00,5.095382,27.247824,-1.7994385e+06,5.484172e+07,-0.0046580927,0,0001
2001-06-01 00:00:00,5.9695787,26.401754,-1.4754401e+06,5.256436e+07,-0.0049312077,0,0001
2001-06-01 06:00:00,5.973101,26.396936,-1.472806e+06,5.2545844e+07,-0.004933428,0,0001
2001-07-01 00:00:00,6.3922687,25.823582,-1.404024e+06,5.2169424e+07,-0.0048716003,0,0001
2001-07-01 06:00:00,6.3939066,25.822422,-1.403446e+06,5.216626e+07,-0.0048710806,0,0001
2001-08-01 00:00:00,6.59537,25.67977,-1.4048229e+06,5.330603e+07,-0.0048055514,0,0001
2001-08-01 06:00:00,6.5829983,25.679556,-1.4048341e+06,5.33153e+07,-0.0048050187,0,0001
2001-09-01 00:00:00,5.06127,25.653372,-1.4400398e+06,5.476525e+07,-0.0040843477,0,0001
2001-09-01 06:00:00,5.0551896,25.652756,-1.440326e+06,5.4777036e+07,-0.004078489,0,0001
2001-10-01 00:00:00,4.331602,25.579548,-1.3523715e+06,5.513364e+07,-0.0041854093,0,0001
2001-10-01 06:00:00,4.3319335,25.576235,-1.3516324e+06,5.5136636e+07,-0.004186308,0,0001
2001-11-01 00:00:00,4.3726697,25.168776,-1.4162331e+06,5.454794e+07,-0.004226568,0,0001
2001-11-01 06:00:00,4.365492,25.168255,-1.4167584e+06,5.454315e+07,-0.0042268955,0,0001
2001-12-01 00:00:00,3.5113318,25.106253,-1.3462212e+06,5.483471e+07,-0.0038434854,0,0001
2001-12-01 06:00:00,3.514482,25.105152,-1.3456285e+06,5.4837164e+07,-0.0038402635,0,0001
2002-01-01 00:00:00,3.901955,24.969698,-1.5400208e+06,5.407851e+07,-0.004306955,0,0001
2002-01-01 06:00:00,3.9004495,24.97372,-1.5416011e+06,5.4072344e+07,-0.004310749,0,0001
2002-02-01 00:00:00,3.7152774,25.468536,-1.5891645e+06,5.5989612e+07,-0.004019277,0,0001
2002-02-01 06:00:00,3.7111247,25.478163,-1.5895512e+06,5.60052e+07,-0.0040169074,0,0001
